date,temp_avg,temp_max,temp_min,precip,wind,humidity,year,month,heavy_rain,dry_day,heat_stress,high_wind,dry_spell
2013-12-29,21.05,26.02,16.66,1.73,1.94,67.89,2013,12,0,0,0,0,0
2013-12-30,20.81,25.52,16.56,8.46,1.68,72.13,2013,12,0,0,0,0,0
2013-12-31,19.77,23.25,16.88,12.79,1.12,75.17,2013,12,0,0,0,0,0
2014-01-01,20.33,25.05,16.12,2.92,1.5,73.27,2014,1,0,0,0,0,0
2014-01-02,20.88,26.05,16.72,0.85,1.65,68.12,2014,1,0,1,0,0,0
2014-01-03,20.98,27.47,14.02,0.0,2.08,61.36,2014,1,0,1,0,0,0
2014-01-04,21.41,26.79,15.8,0.02,1.7,61.34,2014,1,0,1,0,0,0
2014-01-05,21.28,26.75,15.18,0.09,1.96,60.18,2014,1,0,1,0,0,0
2014-01-06,21.49,26.69,15.11,0.24,1.52,58.21,2014,1,0,1,0,0,0
2014-01-07,22.13,28.02,15.77,0.37,1.33,59.98,2014,1,0,1,0,0,0
2014-01-08,21.12,25.8,16.95,1.15,1.32,69.82,2014,1,0,0,0,0,0
2014-01-09,21.06,27.51,16.46,0.27,2.12,69.51,2014,1,0,1,0,0,0
2014-01-10,21.26,27.49,16.18,0.17,1.63,64.52,2014,1,0,1,0,0,0
2014-01-11,20.7,27.81,13.75,0.01,2.12,56.7,2014,1,0,1,0,0,0
2014-01-12,21.15,27.71,13.82,0.36,2.01,56.8,2014,1,0,1,0,0,0
2014-01-13,21.18,26.19,16.12,0.5,1.51,61.92,2014,1,0,1,0,0,0
2014-01-14,20.75,27.43,14.46,0.01,3.04,57.31,2014,1,0,1,0,0,0
2014-01-15,20.44,27.79,13.64,0.09,2.95,52.24,2014,1,0,1,0,0,1
2014-01-16,21.0,28.22,13.83,0.23,2.23,57.52,2014,1,0,1,0,0,1
2014-01-17,21.57,27.57,15.51,0.3,2.02,61.31,2014,1,0,1,0,0,1
2014-01-18,21.12,26.41,17.01,1.78,2.02,64.23,2014,1,0,0,0,0,0
2014-01-19,21.24,26.42,15.65,4.81,2.09,66.65,2014,1,0,0,0,0,0
2014-01-20,20.51,24.69,17.09,4.62,1.49,70.26,2014,1,0,0,0,0,0
2014-01-21,21.27,26.66,16.22,0.27,1.96,65.55,2014,1,0,1,0,0,0
2014-01-22,21.71,27.33,16.67,1.06,1.95,63.78,2014,1,0,0,0,0,0
2014-01-23,21.94,28.14,16.33,0.07,2.26,62.2,2014,1,0,1,0,0,0
2014-01-24,22.04,28.9,16.01,0.0,2.54,55.41,2014,1,0,1,0,0,0
2014-01-25,21.22,27.63,14.62,0.11,2.17,56.02,2014,1,0,1,0,0,0
2014-01-26,22.07,28.21,15.78,0.1,1.49,54.59,2014,1,0,1,0,0,0
2014-01-27,22.59,28.18,17.08,0.44,1.28,55.37,2014,1,0,1,0,0,0
2014-01-28,22.47,29.13,16.31,0.07,2.23,55.76,2014,1,0,1,0,0,0
2014-01-29,22.58,29.4,15.44,0.06,2.32,55.52,2014,1,0,1,0,0,1
2014-01-30,22.62,30.44,14.78,0.0,3.27,49.0,2014,1,0,1,0,0,1
2014-01-31,23.26,30.92,16.89,0.01,2.92,48.06,2014,1,0,1,0,0,1
2014-02-01,22.21,28.36,16.11,0.83,2.04,56.03,2014,2,0,1,0,0,1
2014-02-02,22.27,28.17,15.72,1.11,1.44,55.91,2014,2,0,0,0,0,0
2014-02-03,22.7,28.25,17.49,0.11,1.89,52.97,2014,2,0,1,0,0,0
2014-02-04,21.92,27.42,16.67,0.41,2.28,59.26,2014,2,0,1,0,0,0
2014-02-05,22.36,30.23,15.6,0.1,3.33,57.24,2014,2,0,1,0,0,0
2014-02-06,21.97,28.18,16.44,1.49,2.18,64.1,2014,2,0,0,0,0,0
2014-02-07,20.73,25.11,17.79,2.36,2.24,69.84,2014,2,0,0,0,0,0
2014-02-08,19.91,24.48,17.1,3.2,1.9,76.38,2014,2,0,0,0,0,0
2014-02-09,20.71,25.97,16.58,3.24,2.1,69.84,2014,2,0,0,0,0,0
2014-02-10,20.11,24.57,16.63,2.7,2.15,68.64,2014,2,0,0,0,0,0
2014-02-11,20.1,25.41,15.25,4.24,2.17,67.51,2014,2,0,0,0,0,0
2014-02-12,19.3,23.2,15.71,0.46,1.76,65.93,2014,2,0,1,0,0,0
2014-02-13,20.59,27.07,14.53,3.49,2.16,57.42,2014,2,0,0,0,0,0
2014-02-14,21.74,27.42,17.11,0.51,1.93,56.85,2014,2,0,1,0,0,0
2014-02-15,21.54,26.4,15.86,6.66,2.4,63.98,2014,2,0,0,0,0,0
2014-02-16,20.24,24.71,17.15,1.99,1.52,72.94,2014,2,0,0,0,0,0
2014-02-17,19.83,23.13,17.54,1.7,1.49,76.25,2014,2,0,0,0,0,0
2014-02-18,19.66,23.97,16.93,3.76,1.7,73.94,2014,2,0,0,0,0,0
2014-02-19,21.48,27.19,16.61,3.95,1.69,65.55,2014,2,0,0,0,0,0
2014-02-20,19.68,24.05,16.95,4.0,1.16,74.63,2014,2,0,0,0,0,0
2014-02-21,20.6,25.49,16.55,5.26,1.32,69.04,2014,2,0,0,0,0,0
2014-02-22,22.08,29.34,16.59,0.02,3.36,52.67,2014,2,0,1,0,0,0
2014-02-23,22.27,29.85,14.24,0.88,2.83,51.22,2014,2,0,1,0,0,0
2014-02-24,22.28,28.53,15.73,2.89,1.99,61.54,2014,2,0,0,0,0,0
2014-02-25,23.1,30.01,15.74,0.14,2.4,58.34,2014,2,0,1,0,0,0
2014-02-26,23.18,30.57,15.8,0.0,2.96,51.95,2014,2,0,1,0,0,0
2014-02-27,22.82,30.78,15.49,0.0,2.33,49.95,2014,2,0,1,0,0,0
2014-02-28,23.24,31.02,15.04,0.0,2.82,49.27,2014,2,0,1,0,0,0
2014-03-01,23.87,31.41,16.05,0.02,2.93,49.03,2014,3,0,1,0,0,0
2014-03-02,23.95,31.51,16.37,0.02,2.8,45.27,2014,3,0,1,0,0,0
2014-03-03,23.55,31.6,15.94,0.0,3.23,45.53,2014,3,0,1,0,0,1
2014-03-04,24.07,32.09,16.66,0.01,2.58,44.95,2014,3,0,1,1,0,1
2014-03-05,23.7,30.08,16.49,0.19,2.22,51.52,2014,3,0,1,0,0,1
2014-03-06,23.75,30.53,17.51,0.38,2.08,53.93,2014,3,0,1,0,0,1
2014-03-07,24.29,32.37,16.99,1.74,2.18,52.38,2014,3,0,0,1,0,0
2014-03-08,24.74,32.86,17.08,0.26,2.62,44.85,2014,3,0,1,1,0,0
2014-03-09,25.04,32.52,17.17,0.06,2.96,42.62,2014,3,0,1,1,0,0
2014-03-10,24.92,32.73,17.12,0.03,2.63,45.83,2014,3,0,1,1,0,0
2014-03-11,23.61,30.13,18.59,3.27,1.97,55.89,2014,3,0,0,0,0,0
2014-03-12,21.76,27.71,18.1,8.8,2.17,67.94,2014,3,0,0,0,0,0
2014-03-13,20.54,27.17,16.97,39.24,2.59,76.3,2014,3,0,0,0,0,0
2014-03-14,17.17,19.6,14.9,27.56,3.25,84.92,2014,3,0,0,0,0,0
2014-03-15,19.36,24.83,13.61,11.26,1.76,71.96,2014,3,0,0,0,0,0
2014-03-16,20.14,24.35,16.89,2.4,1.6,75.59,2014,3,0,0,0,0,0
2014-03-17,21.63,28.5,14.96,0.01,2.23,64.41,2014,3,0,1,0,0,0
2014-03-18,19.99,26.38,14.67,1.03,3.01,70.45,2014,3,0,0,0,0,0
2014-03-19,21.36,28.52,15.56,1.57,3.3,63.72,2014,3,0,0,0,0,0
2014-03-20,21.45,29.02,13.51,0.07,2.94,57.92,2014,3,0,1,0,0,0
2014-03-21,22.24,28.82,15.3,0.51,2.07,57.52,2014,3,0,1,0,0,0
2014-03-22,22.17,28.41,16.76,4.44,1.67,64.19,2014,3,0,0,0,0,0
2014-03-23,21.97,27.91,15.85,11.8,1.69,67.72,2014,3,0,0,0,0,0
2014-03-24,21.7,26.73,17.78,16.94,2.14,73.69,2014,3,0,0,0,0,0
2014-03-25,18.76,21.15,16.76,25.25,2.15,85.19,2014,3,0,0,0,0,0
2014-03-26,20.44,25.52,16.3,11.3,1.88,74.19,2014,3,0,0,0,0,0
2014-03-27,21.46,27.87,15.3,6.49,1.95,68.62,2014,3,0,0,0,0,0
2014-03-28,21.52,27.14,17.41,0.41,1.61,73.77,2014,3,0,1,0,0,0
2014-03-29,21.2,26.92,16.34,0.81,1.61,69.15,2014,3,0,1,0,0,0
2014-03-30,21.5,27.36,16.64,0.02,1.37,68.14,2014,3,0,1,0,0,0
2014-03-31,21.67,26.53,16.19,0.49,1.36,65.6,2014,3,0,1,0,0,0
2014-04-01,21.96,27.8,17.11,0.19,1.1,67.84,2014,4,0,1,0,0,0
2014-04-02,21.12,26.2,16.48,0.37,1.76,71.14,2014,4,0,1,0,0,0
2014-04-03,20.94,26.48,17.13,9.49,1.76,74.85,2014,4,0,0,0,0,0
2014-04-04,21.11,26.51,16.64,9.68,1.56,75.97,2014,4,0,0,0,0,0
2014-04-05,19.94,23.56,17.22,3.47,1.2,81.0,2014,4,0,0,0,0,0
2014-04-06,20.11,24.52,17.62,5.7,1.33,81.44,2014,4,0,0,0,0,0
2014-04-07,20.13,25.56,17.1,11.02,1.56,80.33,2014,4,0,0,0,0,0
2014-04-08,21.07,27.15,16.73,0.45,1.23,71.24,2014,4,0,1,0,0,0
2014-04-09,20.93,27.93,14.75,0.02,1.63,59.94,2014,4,0,1,0,0,0
2014-04-10,21.12,28.11,13.94,0.06,1.91,59.43,2014,4,0,1,0,0,0
2014-04-11,20.74,25.35,15.72,1.49,1.18,69.43,2014,4,0,0,0,0,0
2014-04-12,20.32,26.26,15.57,4.31,1.45,75.51,2014,4,0,0,0,0,0
2014-04-13,20.5,26.91,15.11,1.58,1.12,72.47,2014,4,0,0,0,0,0
2014-04-14,20.47,26.62,15.39,3.19,1.22,73.43,2014,4,0,0,0,0,0
2014-04-15,21.0,27.61,16.07,2.25,1.58,71.64,2014,4,0,0,0,0,0
2014-04-16,21.26,27.33,16.28,0.61,1.22,68.78,2014,4,0,1,0,0,0
2014-04-17,21.0,27.05,14.73,3.47,1.41,68.08,2014,4,0,0,0,0,0
2014-04-18,20.51,25.8,17.27,3.52,1.19,76.84,2014,4,0,0,0,0,0
2014-04-19,20.99,27.39,16.28,2.19,1.42,74.21,2014,4,0,0,0,0,0
2014-04-20,20.89,27.67,16.17,0.21,1.78,72.8,2014,4,0,1,0,0,0
2014-04-21,21.36,27.08,16.28,0.01,1.5,68.87,2014,4,0,1,0,0,0
2014-04-22,20.71,24.68,18.21,0.09,0.89,73.84,2014,4,0,1,0,0,0
2014-04-23,22.05,28.25,16.95,0.24,1.46,67.34,2014,4,0,1,0,0,0
2014-04-24,22.19,29.09,17.14,0.59,1.2,65.54,2014,4,0,1,0,0,0
2014-04-25,21.19,27.57,15.93,0.9,1.44,68.85,2014,4,0,1,0,0,0
2014-04-26,22.48,28.82,17.0,0.03,1.5,63.04,2014,4,0,1,0,0,1
2014-04-27,23.03,30.18,16.36,0.01,1.92,58.06,2014,4,0,1,0,0,1
2014-04-28,22.17,28.28,16.39,0.0,1.69,59.78,2014,4,0,1,0,0,1
2014-04-29,22.54,28.86,16.43,0.02,1.69,59.12,2014,4,0,1,0,0,1
2014-04-30,22.73,28.56,17.89,0.22,1.35,62.82,2014,4,0,1,0,0,1
2014-05-01,23.09,30.52,16.05,0.11,1.99,57.72,2014,5,0,1,0,0,1
2014-05-02,21.35,28.63,15.58,0.53,2.52,61.92,2014,5,0,1,0,0,1
2014-05-03,22.3,29.12,16.81,2.75,2.15,60.81,2014,5,0,0,0,0,0
2014-05-04,21.66,27.18,16.85,6.02,1.79,67.47,2014,5,0,0,0,0,0
2014-05-05,21.91,28.26,16.87,3.35,1.87,67.66,2014,5,0,0,0,0,0
2014-05-06,21.83,28.5,16.34,2.74,2.58,67.61,2014,5,0,0,0,0,0
2014-05-07,20.89,26.59,16.5,1.85,2.76,69.31,2014,5,0,0,0,0,0
2014-05-08,21.13,27.46,16.19,9.14,2.86,68.6,2014,5,0,0,0,0,0
2014-05-09,21.09,26.77,16.26,6.37,1.91,71.67,2014,5,0,0,0,0,0
2014-05-10,19.83,24.67,16.25,22.33,1.57,78.61,2014,5,0,0,0,0,0
2014-05-11,20.18,25.3,16.47,15.1,1.09,78.51,2014,5,0,0,0,0,0
2014-05-12,20.81,26.27,15.66,4.97,1.51,74.18,2014,5,0,0,0,0,0
2014-05-13,20.78,25.77,15.85,7.07,1.62,72.25,2014,5,0,0,0,0,0
2014-05-14,21.38,27.34,15.31,1.47,1.55,68.7,2014,5,0,0,0,0,0
2014-05-15,21.1,26.11,16.88,1.6,1.47,73.02,2014,5,0,0,0,0,0
2014-05-16,21.56,27.29,16.27,0.37,1.54,69.16,2014,5,0,1,0,0,0
2014-05-17,21.99,27.55,15.93,0.39,1.31,67.43,2014,5,0,1,0,0,0
2014-05-18,21.89,27.79,15.58,0.45,1.46,62.35,2014,5,0,1,0,0,0
2014-05-19,21.57,27.5,16.9,1.09,3.05,63.74,2014,5,0,0,0,0,0
2014-05-20,20.04,24.38,16.8,2.76,2.3,70.46,2014,5,0,0,0,0,0
2014-05-21,20.5,26.04,15.46,3.37,1.83,69.24,2014,5,0,0,0,0,0
2014-05-22,20.77,26.97,15.17,0.85,2.17,66.11,2014,5,0,1,0,0,0
2014-05-23,20.52,26.86,14.64,0.64,2.72,61.98,2014,5,0,1,0,0,0
2014-05-24,21.26,28.29,14.63,0.06,2.49,57.3,2014,5,0,1,0,0,0
2014-05-25,20.88,26.82,14.51,0.25,2.06,59.49,2014,5,0,1,0,0,0
2014-05-26,20.75,26.36,15.83,2.09,1.59,70.67,2014,5,0,0,0,0,0
2014-05-27,21.06,26.27,16.35,2.47,1.65,69.18,2014,5,0,0,0,0,0
2014-05-28,20.01,23.15,17.76,2.18,0.6,76.35,2014,5,0,0,0,0,0
2014-05-29,20.85,26.19,16.71,1.25,1.99,71.89,2014,5,0,0,0,0,0
2014-05-30,20.27,25.0,16.68,1.29,1.61,74.02,2014,5,0,0,0,0,0
2014-05-31,20.2,24.83,16.14,5.99,1.89,74.66,2014,5,0,0,0,0,0
2014-06-01,20.59,25.93,16.24,4.06,1.93,71.98,2014,6,0,0,0,0,0
2014-06-02,21.28,26.82,16.43,4.53,1.79,68.76,2014,6,0,0,0,0,0
2014-06-03,20.98,25.98,15.94,7.24,1.78,71.68,2014,6,0,0,0,0,0
2014-06-04,20.92,25.73,17.68,3.94,1.67,74.69,2014,6,0,0,0,0,0
2014-06-05,18.41,20.67,16.24,6.43,2.15,85.06,2014,6,0,0,0,0,0
2014-06-06,19.18,23.07,15.48,3.43,1.01,74.75,2014,6,0,0,0,0,0
2014-06-07,20.29,25.17,15.72,3.26,1.78,73.07,2014,6,0,0,0,0,0
2014-06-08,19.67,24.44,16.24,5.71,2.44,73.84,2014,6,0,0,0,0,0
2014-06-09,20.14,25.59,15.06,1.75,2.19,70.01,2014,6,0,0,0,0,0
2014-06-10,19.45,23.65,15.94,3.09,1.6,74.97,2014,6,0,0,0,0,0
2014-06-11,19.28,22.67,16.39,0.67,1.21,77.26,2014,6,0,1,0,0,0
2014-06-12,18.64,22.03,16.22,1.38,1.63,79.05,2014,6,0,0,0,0,0
2014-06-13,19.2,22.88,15.86,0.69,1.95,75.97,2014,6,0,1,0,0,0
2014-06-14,18.94,22.41,16.04,0.87,1.04,77.4,2014,6,0,1,0,0,0
2014-06-15,19.83,24.55,15.82,0.55,1.62,74.97,2014,6,0,1,0,0,0
2014-06-16,20.81,26.22,16.77,0.41,1.32,70.58,2014,6,0,1,0,0,0
2014-06-17,20.92,26.18,16.57,0.48,1.23,69.43,2014,6,0,1,0,0,0
2014-06-18,21.1,26.0,16.94,0.33,1.26,69.58,2014,6,0,1,0,0,0
2014-06-19,20.77,25.68,16.72,0.92,1.74,72.56,2014,6,0,1,0,0,1
2014-06-20,20.01,24.02,16.95,2.26,1.84,74.16,2014,6,0,0,0,0,0
2014-06-21,19.33,24.39,15.39,0.76,2.86,69.15,2014,6,0,1,0,0,0
2014-06-22,19.83,26.12,15.01,0.09,3.21,63.7,2014,6,0,1,0,0,0
2014-06-23,20.24,26.98,15.53,0.06,3.93,62.49,2014,6,0,1,0,0,0
2014-06-24,20.48,26.77,14.5,0.02,2.85,60.48,2014,6,0,1,0,0,0
2014-06-25,19.94,24.6,15.38,0.22,2.33,64.99,2014,6,0,1,0,0,0
2014-06-26,20.32,25.73,15.42,0.29,1.83,63.55,2014,6,0,1,0,0,0
2014-06-27,21.12,27.18,15.21,0.05,1.75,60.21,2014,6,0,1,0,0,1
2014-06-28,21.22,26.93,15.18,0.23,1.86,59.74,2014,6,0,1,0,0,1
2014-06-29,21.06,26.69,14.76,0.08,2.31,56.85,2014,6,0,1,0,0,1
2014-06-30,21.17,27.26,15.23,0.49,2.34,55.46,2014,6,0,1,0,0,1
2014-07-01,20.84,26.58,15.52,0.27,2.15,62.07,2014,7,0,1,0,0,1
2014-07-02,20.71,26.23,15.86,0.25,1.91,65.41,2014,7,0,1,0,0,1
2014-07-03,21.01,27.27,14.61,0.07,2.61,60.79,2014,7,0,1,0,0,1
2014-07-04,20.93,26.35,15.95,0.06,2.46,59.34,2014,7,0,1,0,0,1
2014-07-05,21.03,26.69,16.14,0.09,2.29,59.96,2014,7,0,1,0,0,1
2014-07-06,20.29,25.19,16.1,0.61,1.89,65.83,2014,7,0,1,0,0,1
2014-07-07,20.25,25.41,16.49,0.51,1.81,69.43,2014,7,0,1,0,0,1
2014-07-08,19.37,23.7,16.57,1.15,2.06,75.96,2014,7,0,0,0,0,0
2014-07-09,20.05,25.07,15.87,1.0,1.9,67.89,2014,7,0,0,0,0,0
2014-07-10,19.5,24.67,15.68,4.57,1.8,70.27,2014,7,0,0,0,0,0
2014-07-11,19.37,24.09,15.29,1.16,1.57,70.98,2014,7,0,0,0,0,0
2014-07-12,18.91,22.88,16.35,1.45,1.25,75.13,2014,7,0,0,0,0,0
2014-07-13,19.77,24.87,16.04,1.78,2.13,72.99,2014,7,0,0,0,0,0
2014-07-14,19.67,24.31,16.13,0.63,2.33,68.55,2014,7,0,1,0,0,0
2014-07-15,19.73,24.34,14.95,0.37,1.92,65.94,2014,7,0,1,0,0,0
2014-07-16,20.42,26.69,14.95,0.7,2.48,65.02,2014,7,0,1,0,0,0
2014-07-17,19.68,25.22,15.52,0.34,3.05,68.49,2014,7,0,1,0,0,0
2014-07-18,20.64,25.71,16.27,0.21,1.74,64.96,2014,7,0,1,0,0,0
2014-07-19,21.61,28.27,14.95,0.21,2.0,59.25,2014,7,0,1,0,0,0
2014-07-20,19.99,22.73,17.63,4.81,0.68,71.35,2014,7,0,0,0,0,0
2014-07-21,19.46,24.18,16.36,4.07,2.04,76.94,2014,7,0,0,0,0,0
2014-07-22,19.77,24.08,16.45,3.4,1.24,74.21,2014,7,0,0,0,0,0
2014-07-23,19.84,24.45,15.93,3.35,1.82,70.06,2014,7,0,0,0,0,0
2014-07-24,17.78,20.14,15.93,8.39,1.73,79.96,2014,7,0,0,0,0,0
2014-07-25,18.8,23.13,15.19,1.25,1.47,74.26,2014,7,0,0,0,0,0
2014-07-26,19.03,22.82,15.7,2.67,2.1,78.22,2014,7,0,0,0,0,0
2014-07-27,19.52,23.45,16.49,3.8,1.08,76.93,2014,7,0,0,0,0,0
2014-07-28,20.25,25.17,15.09,1.31,1.31,68.24,2014,7,0,0,0,0,0
2014-07-29,20.22,26.65,14.79,0.3,3.37,59.07,2014,7,0,1,0,0,0
2014-07-30,20.37,26.78,14.25,0.35,3.55,57.85,2014,7,0,1,0,0,0
2014-07-31,19.98,25.56,15.29,1.54,3.11,61.94,2014,7,0,0,0,0,0
2014-08-01,19.77,25.14,15.12,1.58,2.54,64.34,2014,8,0,0,0,0,0
2014-08-02,19.47,23.64,15.5,1.94,1.6,69.13,2014,8,0,0,0,0,0
2014-08-03,19.21,23.76,14.98,3.84,1.75,71.96,2014,8,0,0,0,0,0
2014-08-04,18.88,23.99,14.44,2.06,1.82,73.05,2014,8,0,0,0,0,0
2014-08-05,20.12,25.84,15.02,3.91,2.01,68.26,2014,8,0,0,0,0,0
2014-08-06,17.98,20.26,16.17,3.74,1.12,80.2,2014,8,0,0,0,0,0
2014-08-07,19.16,24.38,14.56,0.72,1.88,71.08,2014,8,0,1,0,0,0
2014-08-08,18.65,23.1,14.5,1.11,1.92,74.34,2014,8,0,0,0,0,0
2014-08-09,19.82,25.13,14.79,2.89,1.6,70.21,2014,8,0,0,0,0,0
2014-08-10,19.57,23.86,16.63,1.63,1.78,74.93,2014,8,0,0,0,0,0
2014-08-11,19.24,22.75,16.68,2.72,0.73,76.15,2014,8,0,0,0,0,0
2014-08-12,18.61,21.97,15.83,2.06,1.48,76.0,2014,8,0,0,0,0,0
2014-08-13,19.19,24.73,15.48,2.06,1.79,73.96,2014,8,0,0,0,0,0
2014-08-14,19.59,25.39,14.44,3.43,1.94,69.18,2014,8,0,0,0,0,0
2014-08-15,18.95,23.46,15.54,0.72,2.41,72.43,2014,8,0,1,0,0,0
2014-08-16,20.08,25.15,15.33,1.66,2.29,66.51,2014,8,0,0,0,0,0
2014-08-17,20.14,25.32,15.29,0.51,2.48,63.68,2014,8,0,1,0,0,0
2014-08-18,19.73,25.16,14.92,0.22,2.75,64.01,2014,8,0,1,0,0,0
2014-08-19,19.7,25.37,14.51,3.22,2.86,62.72,2014,8,0,0,0,0,0
2014-08-20,19.83,24.64,15.29,4.28,1.86,65.23,2014,8,0,0,0,0,0
2014-08-21,21.12,27.4,14.44,0.39,2.32,56.46,2014,8,0,1,0,0,0
2014-08-22,20.16,24.6,15.76,0.63,1.35,63.28,2014,8,0,1,0,0,0
2014-08-23,19.75,24.26,15.77,11.66,1.95,73.26,2014,8,0,0,0,0,0
2014-08-24,17.57,20.06,15.08,13.41,1.83,81.7,2014,8,0,0,0,0,0
2014-08-25,19.53,25.24,14.25,15.68,1.7,68.74,2014,8,0,0,0,0,0
2014-08-26,19.14,24.3,15.96,6.58,1.72,74.33,2014,8,0,0,0,0,0
2014-08-27,20.3,26.3,14.76,0.26,1.04,69.96,2014,8,0,1,0,0,0
2014-08-28,19.84,25.77,14.35,4.23,2.13,70.78,2014,8,0,0,0,0,0
2014-08-29,19.7,23.57,16.24,6.79,0.52,73.13,2014,8,0,0,0,0,0
2014-08-30,18.17,22.95,15.14,1.64,1.86,77.91,2014,8,0,0,0,0,0
2014-08-31,19.13,23.76,15.93,1.5,1.18,73.55,2014,8,0,0,0,0,0
2014-09-01,19.78,25.44,14.09,2.1,1.94,69.15,2014,9,0,0,0,0,0
2014-09-02,19.04,24.19,14.72,9.4,1.64,75.1,2014,9,0,0,0,0,0
2014-09-03,18.75,22.99,15.51,8.89,2.4,80.72,2014,9,0,0,0,0,0
2014-09-04,17.49,19.59,16.03,2.93,1.62,82.32,2014,9,0,0,0,0,0
2014-09-05,18.13,21.53,15.1,4.66,2.23,78.1,2014,9,0,0,0,0,0
2014-09-06,19.39,25.66,14.51,0.9,2.86,68.67,2014,9,0,1,0,0,0
2014-09-07,20.07,26.57,13.44,0.21,1.96,63.72,2014,9,0,1,0,0,0
2014-09-08,20.46,27.49,13.03,0.01,2.05,57.8,2014,9,0,1,0,0,0
2014-09-09,21.0,28.35,13.6,0.01,2.12,55.45,2014,9,0,1,0,0,0
2014-09-10,21.24,28.0,13.76,0.0,1.56,56.51,2014,9,0,1,0,0,0
2014-09-11,21.46,27.62,15.41,0.03,1.16,57.03,2014,9,0,1,0,0,0
2014-09-12,22.14,29.17,14.78,0.08,1.95,52.48,2014,9,0,1,0,0,1
2014-09-13,21.88,27.62,15.72,0.62,1.47,57.01,2014,9,0,1,0,0,1
2014-09-14,21.82,27.93,15.63,0.26,1.43,57.47,2014,9,0,1,0,0,1
2014-09-15,22.22,29.76,14.3,0.06,1.99,51.28,2014,9,0,1,0,0,1
2014-09-16,21.15,27.33,15.67,2.78,2.61,62.45,2014,9,0,0,0,0,0
2014-09-17,18.74,22.36,15.09,2.9,1.66,72.64,2014,9,0,0,0,0,0
2014-09-18,20.37,24.64,16.7,1.97,1.77,69.74,2014,9,0,0,0,0,0
2014-09-19,20.23,25.25,16.31,4.76,2.02,72.4,2014,9,0,0,0,0,0
2014-09-20,19.61,23.29,17.17,5.16,1.18,77.5,2014,9,0,0,0,0,0
2014-09-21,19.56,23.36,16.09,6.58,1.35,73.62,2014,9,0,0,0,0,0
2014-09-22,20.22,25.19,16.47,5.04,1.68,70.88,2014,9,0,0,0,0,0
2014-09-23,21.04,27.77,13.78,0.53,2.35,60.11,2014,9,0,1,0,0,0
2014-09-24,20.68,24.78,15.76,0.53,0.85,63.62,2014,9,0,1,0,0,0
2014-09-25,21.17,26.64,15.93,1.67,1.61,62.71,2014,9,0,0,0,0,0
2014-09-26,19.72,24.2,16.59,1.1,1.65,72.42,2014,9,0,0,0,0,0
2014-09-27,19.92,24.43,16.53,1.58,1.23,72.38,2014,9,0,0,0,0,0
2014-09-28,19.62,23.41,17.14,3.34,1.22,75.06,2014,9,0,0,0,0,0
2014-09-29,20.53,25.4,16.14,2.61,1.75,68.5,2014,9,0,0,0,0,0
2014-09-30,21.37,27.67,15.26,2.56,2.09,64.05,2014,9,0,0,0,0,0
2014-10-01,21.02,25.88,17.63,7.08,2.35,71.26,2014,10,0,0,0,0,0
2014-10-02,20.62,25.24,16.07,11.41,1.8,68.43,2014,10,0,0,0,0,0
2014-10-03,19.63,22.5,17.47,3.46,1.52,76.94,2014,10,0,0,0,0,0
2014-10-04,19.58,24.66,16.41,10.19,1.6,77.79,2014,10,0,0,0,0,0
2014-10-05,20.86,27.47,15.26,1.41,2.6,67.37,2014,10,0,0,0,0,0
2014-10-06,21.27,28.21,15.75,0.42,2.65,61.68,2014,10,0,1,0,0,0
2014-10-07,21.32,28.18,14.03,1.6,2.23,61.45,2014,10,0,0,0,0,0
2014-10-08,20.99,26.47,16.61,2.88,1.74,69.95,2014,10,0,0,0,0,0
2014-10-09,22.54,29.44,16.19,0.05,1.55,61.7,2014,10,0,1,0,0,0
2014-10-10,22.16,30.29,14.33,0.01,3.58,53.15,2014,10,0,1,0,0,0
2014-10-11,22.38,29.8,15.39,3.42,2.86,54.07,2014,10,0,0,0,0,0
2014-10-12,22.19,30.17,14.08,0.12,2.67,55.25,2014,10,0,1,0,0,0
2014-10-13,21.53,27.07,15.67,0.37,1.63,63.27,2014,10,0,1,0,0,0
2014-10-14,21.18,26.55,17.04,4.19,1.62,70.34,2014,10,0,0,0,0,0
2014-10-15,18.12,20.12,15.8,16.03,1.29,81.45,2014,10,0,0,0,0,0
2014-10-16,18.83,23.6,14.79,9.91,1.95,76.85,2014,10,0,0,0,0,0
2014-10-17,20.31,25.07,16.01,6.24,1.72,76.44,2014,10,0,0,0,0,0
2014-10-18,20.82,26.26,16.79,7.58,1.22,72.12,2014,10,0,0,0,0,0
2014-10-19,19.67,25.09,16.86,6.03,1.67,79.97,2014,10,0,0,0,0,0
2014-10-20,19.22,24.2,15.72,10.13,2.56,80.01,2014,10,0,0,0,0,0
2014-10-21,19.19,23.93,15.92,15.38,1.52,79.66,2014,10,0,0,0,0,0
2014-10-22,19.27,23.8,15.47,2.6,1.36,77.67,2014,10,0,0,0,0,0
2014-10-23,19.55,23.02,16.79,3.01,1.12,77.71,2014,10,0,0,0,0,0
2014-10-24,20.01,25.46,15.86,5.83,1.38,75.22,2014,10,0,0,0,0,0
2014-10-25,20.79,27.19,15.12,1.42,1.46,70.46,2014,10,0,0,0,0,0
2014-10-26,21.58,27.59,16.59,2.67,1.43,70.14,2014,10,0,0,0,0,0
2014-10-27,21.13,26.33,16.88,1.01,1.37,69.34,2014,10,0,0,0,0,0
